experiment_id,campaign_id,campaign_label,campaign_category,campaign_event_count,campaign_ambient_offset_c,campaign_engine_load_scale,campaign_heat_generation_bias,campaign_ram_air_scale,tick,time_ms,time_s,phase_id,phase_label,active_event_index,active_fault_start_ms,active_fault_duration_ms,active_fault_parameter,fault_mode_id,fault_mode_label,fault_behavior_id,fault_behavior_label,safe_state_id,safe_state_label,requested_safe_state_id,requested_safe_state_label,primary_dtc_id,primary_dtc_label,primary_dtc_class,ambient_temp_c,engine_speed_rpm,engine_load,vehicle_speed_kph,coolant_temp_true_c,coolant_temp_meas_c,coolant_sensor_residual_c,radiator_temp_true_c,radiator_temp_meas_c,pump_command,pump_actual,pump_tracking_error,fan_command,fan_actual,fan_tracking_error,overtemp_warning,overtemp_critical,coolant_sensor_fault,cooling_performance_low,pump_tracking_fault,fan_tracking_fault,coolant_sensor_fail_count,pump_fail_count,fan_fail_count,cooling_perf_fail_count,safe_state_transitions,max_cooling_active,torque_derate_active,shutdown_requested,campaign_event_1_mode_id,campaign_event_1_mode_label,campaign_event_1_behavior_id,campaign_event_1_behavior_label,campaign_event_1_start_ms,campaign_event_1_duration_ms,campaign_event_1_parameter,campaign_event_2_mode_id,campaign_event_2_mode_label,campaign_event_2_behavior_id,campaign_event_2_behavior_label,campaign_event_2_start_ms,campaign_event_2_duration_ms,campaign_event_2_parameter,campaign_event_3_mode_id,campaign_event_3_mode_label,campaign_event_3_behavior_id,campaign_event_3_behavior_label,campaign_event_3_start_ms,campaign_event_3_duration_ms,campaign_event_3_parameter,campaign_event_4_mode_id,campaign_event_4_mode_label,campaign_event_4_behavior_id,campaign_event_4_behavior_label,campaign_event_4_start_ms,campaign_event_4_duration_ms,campaign_event_4_parameter
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,10,1000,1.000,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,85.51,85.51,0.00,58.28,58.28,0.260,0.260,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,11,1100,1.100,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,85.29,85.29,0.00,58.16,58.16,0.255,0.255,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,12,1200,1.200,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,85.08,85.08,0.00,58.05,58.05,0.250,0.250,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,13,1300,1.300,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,84.88,84.88,0.00,57.93,57.93,0.245,0.245,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,14,1400,1.400,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,84.68,84.68,0.00,57.83,57.83,0.240,0.240,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,15,1500,1.500,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,84.49,84.49,0.00,57.72,57.72,0.235,0.235,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,16,1600,1.600,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,84.30,84.30,0.00,57.62,57.62,0.230,0.230,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,17,1700,1.700,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,84.12,84.12,0.00,57.52,57.52,0.226,0.226,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,18,1800,1.800,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,83.95,83.95,0.00,57.42,57.42,0.221,0.221,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,19,1900,1.900,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,83.77,83.77,0.00,57.32,57.32,0.217,0.217,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,20,2000,2.000,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,83.60,83.60,0.00,57.23,57.23,0.213,0.213,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,21,2100,2.100,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,83.44,83.44,0.00,57.14,57.14,0.209,0.209,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,22,2200,2.200,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,83.28,83.28,0.00,57.06,57.06,0.205,0.205,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,23,2300,2.300,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,83.13,83.13,0.00,56.97,56.97,0.201,0.201,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,24,2400,2.400,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.98,82.98,0.00,56.89,56.89,0.197,0.197,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,25,2500,2.500,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.83,82.83,0.00,56.81,56.81,0.193,0.193,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,26,2600,2.600,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.69,82.69,0.00,56.73,56.73,0.190,0.190,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,27,2700,2.700,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.55,82.55,0.00,56.65,56.65,0.186,0.186,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,28,2800,2.800,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.41,82.41,0.00,56.58,56.58,0.183,0.183,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,29,2900,2.900,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.28,82.28,0.00,56.51,56.51,0.180,0.180,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,30,3000,3.000,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.16,82.16,0.00,56.44,56.44,0.176,0.176,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,31,3100,3.100,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,82.03,82.03,0.00,56.37,56.37,0.173,0.173,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,32,3200,3.200,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.91,81.91,0.00,56.30,56.30,0.170,0.170,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,33,3300,3.300,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.79,81.79,0.00,56.24,56.24,0.167,0.167,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,34,3400,3.400,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.68,81.68,0.00,56.17,56.17,0.164,0.164,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,35,3500,3.500,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.56,81.56,0.00,56.11,56.11,0.162,0.162,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,36,3600,3.600,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.46,81.46,0.00,56.05,56.05,0.159,0.159,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,37,3700,3.700,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.35,81.35,0.00,55.99,55.99,0.156,0.156,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,38,3800,3.800,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.25,81.25,0.00,55.94,55.94,0.154,0.154,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,39,3900,3.900,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.15,81.15,0.00,55.88,55.88,0.151,0.151,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,40,4000,4.000,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,81.05,81.05,0.00,55.83,55.83,0.149,0.149,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
"custom_multi_2_events","custom_multi","Custom multi-fault scenario","custom_fault_sequence",2,0.00,1.000,0.000,1.000,41,4100,4.100,0,"warmup",-1,0,0,0.000,0,"none",0,"none",0,"normal",0,"normal",0,"none","none",25.00,1500.00,0.350,35.00,80.95,80.95,0.00,55.77,55.77,0.146,0.146,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"pump_degraded",2,"permanent",10000,0,0.450,5,"fan_stuck_off",2,"permanent",65000,0,0.000,0,"none",0,"none",0,0,0.000,0,"none",0,"none",0,0,0.000
